alpha,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std
5.000000000000000278e-02,1.200000000000000000e+01,5.970000613291795766e+00,3.398071338165185168e-02,2.407534123036014329e+00,1.281888722297974903e+00,6.071099774326228271e+00,3.882908913178629184e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.300000000000000000e+01,5.961859750412683567e+00,3.027611682309239854e-02,2.238225910711051370e+00,1.267795479007923554e+00,7.132525489725114021e+00,5.955488154915752119e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.400000000000000000e+01,5.996782177397169455e+00,4.358207779105967988e-02,2.362623037846028229e+00,1.359950252421072037e+00,6.922704975311128273e+00,5.956895003352349782e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.500000000000000000e+01,5.972299669837342506e+00,3.176766223326555477e-02,2.632846772882647901e+00,1.518843119977767220e+00,9.056893893995752620e+00,6.310997652015887027e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.600000000000000000e+01,5.963910259214097564e+00,3.477685562986835427e-02,2.544830719736747238e+00,1.391027865409065312e+00,6.210457249685055636e+00,4.715085955089922898e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.700000000000000000e+01,5.967527203352026355e+00,4.269851035088682856e-02,2.197190553848177963e+00,1.328544257306845111e+00,6.442672454092408962e+00,4.452135109234757415e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.800000000000000000e+01,5.960779511855765378e+00,3.494960981053064214e-02,2.402843127358166520e+00,1.175554000566127577e+00,6.801350612324115197e+00,4.969908354244662263e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.900000000000000000e+01,5.986095444325636450e+00,3.924292010197805158e-02,2.789224628285789986e+00,1.469059709140390746e+00,8.827405153520505365e+00,6.369118009408906822e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.000000000000000000e+01,5.966544924172707987e+00,3.948419462477819469e-02,2.506907912857263554e+00,1.343983389992902344e+00,6.888652386552666762e+00,5.704843161014520270e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.100000000000000000e+01,5.983854768839254490e+00,2.830347587115729716e-02,2.670817486489942993e+00,1.395917727192655056e+00,6.315789306746896870e+00,5.895615925524333889e+00,5.800000000000002487e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.200000000000000000e+01,5.963384560315726723e+00,4.305327138192620307e-02,2.785053534721155799e+00,1.471303430841774951e+00,8.672924043111068571e+00,5.611749340880785475e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.300000000000000000e+01,5.914178549527776774e+00,1.178007934581745131e-01,2.743805656430112982e+00,1.331265242720070408e+00,7.315661942621880520e+00,5.468487924601175720e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000278e-02,2.500000000000000000e+01,5.965809279935421650e+00,3.643323695990372674e-02,2.731916843018687757e+00,1.415451465033601641e+00,9.450449264476199929e+00,5.535577153998988642e+00,5.600000000000002309e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.600000000000000000e+01,5.985601421736873817e+00,4.258783326060854718e-02,2.421353179772939068e+00,1.129911892219361835e+00,7.177351409329363108e+00,5.196942653255188560e+00,7.000000000000003553e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.700000000000000000e+01,5.964610198339284075e+00,3.876855037385251723e-02,2.799156073772323339e+00,1.237415425125845569e+00,5.904438681138894474e+00,4.784326054811383955e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.800000000000000000e+01,5.974602168709907346e+00,4.467442248553413209e-02,2.750007394914053993e+00,1.472841590704824011e+00,7.539551732517124627e+00,5.227219079392191325e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,2.900000000000000000e+01,5.969811832906175120e+00,3.726990849943358913e-02,2.346167229845869340e+00,1.082552321624356884e+00,6.750829605542027601e+00,4.015656149061463509e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.000000000000000000e+01,5.969831842533175781e+00,3.610438694047798242e-02,2.006215589613861816e+00,1.083041616274572183e+00,5.459930015599118391e+00,3.388567712831125345e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.100000000000000000e+01,5.978340793639075557e+00,4.044367555566497074e-02,2.053625535135379820e+00,1.350466984013985794e+00,6.451517305583346129e+00,5.097213749029180896e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.200000000000000000e+01,5.971994208023927442e+00,4.197844096933791430e-02,2.380736733067370992e+00,1.301605018270874714e+00,7.722540395575014038e+00,5.678179024208690251e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.300000000000000000e+01,5.982682721221642907e+00,2.446303739594737209e-02,1.574859173669717061e+00,9.193209665397006347e-01,5.257839904449375545e+00,4.327124614183814444e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.400000000000000000e+01,5.903573807733503820e+00,1.416114901850022978e-01,2.760215502874487026e+00,1.235348018657426383e+00,7.805852022542272728e+00,5.031390741714957926e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.500000000000000000e+01,5.973322978377971104e+00,3.114816690346195946e-02,2.270848125571531817e+00,9.136906594590085140e-01,6.152425174256038076e+00,4.475416777548657521e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.600000000000000000e+01,5.965956374669273643e+00,2.532693057666609432e-02,1.900545063482024899e+00,1.311790182575597097e+00,4.633059479243963885e+00,3.732063897105664996e+00,6.800000000000003375e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.700000000000000000e+01,5.959067348808836151e+00,4.470251836606616708e-02,2.706360490367340610e+00,1.155516376132863954e+00,5.720084489638935565e+00,4.008091345652032622e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.800000000000000000e+01,5.976636407050807343e+00,4.186953265230051319e-02,2.682653808308893773e+00,1.544445375473917803e+00,8.384583837725386957e+00,5.907243770434799757e+00,5.800000000000002487e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.900000000000000000e+01,5.963946704557741896e+00,3.294106152459389675e-02,2.473543755273290845e+00,1.328033526139855924e+00,6.236205385790137612e+00,4.242123492793049344e+00,5.800000000000002487e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.000000000000000000e+01,5.976980489733211499e+00,3.418571518125723685e-02,2.261530018800075759e+00,1.125962533781869057e+00,6.874755156137760004e+00,4.399597397788511444e+00,6.800000000000003375e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.799999999999997158e+00,-1.000000000000000000e+00
5.000000000000000278e-02,4.200000000000000000e+01,5.987408182147057722e+00,4.304251645795503789e-02,2.649194960192289727e+00,1.475724314302052864e+00,5.775642084471910742e+00,5.093796716350460940e+00,7.200000000000003730e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.300000000000000000e+01,5.983415333326203012e+00,3.829224814380512848e-02,2.649779933036032098e+00,1.329067206640742960e+00,8.113900867026050179e+00,4.289036798616317370e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.400000000000000000e+01,5.972174587719005778e+00,3.706973551984787951e-02,2.450598794894413235e+00,1.298052967415775028e+00,6.572805784109313265e+00,4.876735961049152301e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.500000000000000000e+01,5.973659965625019552e+00,3.839266592934193617e-02,2.114967192948171260e+00,1.271539151709611515e+00,7.204982904024410217e+00,4.847954281646219776e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.999999999999996447e+00,-1.000000000000000000e+00
5.000000000000000278e-02,4.700000000000000000e+01,5.994142654445909990e+00,4.511134997480223396e-02,2.606987500488025411e+00,1.227696502427235714e+00,6.610452082767695359e+00,4.651140064756350334e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.800000000000000000e+01,5.939347586089923858e+00,9.074852174492639700e-02,2.831098349698180527e+00,1.511278437035440403e+00,8.898893377040357322e+00,6.061737619065945992e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000278e-02,4.900000000000000000e+01,5.977155004928304649e+00,4.448672388898489843e-02,2.977695560575887246e+00,1.267590401290447533e+00,1.120317740593983658e+01,6.728449507279504083e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000278e-02,5.000000000000000000e+01,5.974240953007280197e+00,4.170898540668154658e-02,2.339717213608823343e+00,1.035817919672421539e+00,7.570920475845225539e+00,5.635321708423909115e+00,7.000000000000003553e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.000000000000000000e+00,5.890345157765172424e+00,8.489171055562125257e-02,7.041724301886239656e-01,7.374413603767853154e-01,3.998366778375258779e+00,3.206048765021636271e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.000000000000000000e+00,5.901629255552192532e+00,8.343108796428222451e-02,2.366736145221950860e+00,1.330243360236846861e+00,4.968408257242345805e+00,3.812096942281576251e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.000000000000000000e+00,5.881324069760435869e+00,8.530270008106860535e-02,2.502880813999987186e+00,1.279783445649149698e+00,5.398981023362185994e+00,4.010234744019999020e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000000e-01,4.000000000000000000e+00,5.854457677819867811e+00,9.925818301344924155e-02,2.923949413179506074e+00,1.435193295878925301e+00,5.679526507793949186e+00,4.176528688500930286e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e+00,5.928949217609846833e+00,9.362381178562856343e-02,2.283425342377618961e+00,1.191879242189095134e+00,4.501930696878648774e+00,3.849023338402472127e+00,7.200000000000003730e+00,0.000000000000000000e+00
5.000000000000000000e-01,6.000000000000000000e+00,5.921652066278229931e+00,1.306627126155779639e-01,2.272541966154102866e+00,1.065705150218219543e+00,4.464671704103555072e+00,3.509066195226235862e+00,7.200000000000003730e+00,0.000000000000000000e+00
5.000000000000000000e-01,7.000000000000000000e+00,5.878094338160485322e+00,7.774082141360358356e-02,2.479109479888779610e+00,1.384715225534655314e+00,5.211007575519866819e+00,3.863990145385011843e+00,5.800000000000002487e+00,0.000000000000000000e+00
5.000000000000000000e-01,8.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.600000000000001421e+00,-1.000000000000000000e+00
5.000000000000000000e-01,9.000000000000000000e+00,5.922097828864015590e+00,7.997053673136038376e-02,2.319480516594833119e+00,1.099492311126537336e+00,4.607888665434470177e+00,4.030635224985838150e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.000000000000000000e+01,5.930960485828273399e+00,8.030823708539373829e-02,2.363749216853460400e+00,1.065271272767927879e+00,4.737125974200417922e+00,3.503171923404979626e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.100000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.400000000000002132e+00,-1.000000000000000000e+00
5.000000000000000000e-01,1.200000000000000000e+01,5.848762964373154460e+00,1.035734554806931468e-01,2.333640435557636117e+00,1.330587058370102937e+00,4.573490327833545699e+00,3.852459520784564440e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.300000000000000000e+01,5.884381141623103773e+00,8.975025471873597505e-02,2.431350655937024374e+00,1.313647193958281445e+00,4.568781995740543778e+00,3.755993952563310145e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.019999999999999574e+01,-1.000000000000000000e+00
5.000000000000000000e-01,1.500000000000000000e+01,5.891220600985257683e+00,1.043504961324373814e-01,2.295917900756060614e+00,1.163986713463379452e+00,4.761998014301009441e+00,3.578634577986584464e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.600000000000000000e+01,5.876117606893551226e+00,8.434465204247472425e-02,2.940622520542135021e+00,1.273123263283185924e+00,5.641110120450389509e+00,4.155404518250607637e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.700000000000000000e+01,5.903294454331150298e+00,8.890578717926631014e-02,2.512602912733252758e+00,1.176985662896773865e+00,5.004718830607473024e+00,3.747798681807831045e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.800000000000000000e+01,5.909485531557694848e+00,8.783932084161091836e-02,2.745550228705090134e+00,1.366110674001777880e+00,5.420881466612513577e+00,3.615733001741516350e+00,5.800000000000002487e+00,0.000000000000000000e+00
5.000000000000000000e-01,1.900000000000000000e+01,5.911137206743249273e+00,9.347275435467698734e-02,2.404248690676929812e+00,1.395800591198103957e+00,4.661774105094765197e+00,3.622366616385531479e+00,7.000000000000003553e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.000000000000000000e+01,5.874381964444362225e+00,1.143486000671423836e-01,2.720535860644980541e+00,1.294730975774850634e+00,4.735172961642140521e+00,4.032300068949250971e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.100000000000000000e+01,5.905631142166346770e+00,8.519185783966391756e-02,1.977739362089249830e+00,1.106833674656941824e+00,4.277944655263850926e+00,3.764950352884151918e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.200000000000000000e+01,5.860505653956568750e+00,8.850995168016556613e-02,2.818680926969022504e+00,1.386621660258933852e+00,4.904426748710559281e+00,3.967819258626493095e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.300000000000000000e+01,5.880561213813731314e+00,9.577221300057674191e-02,2.435365203236379728e+00,1.422065939807704682e+00,4.948059667225780167e+00,3.795181629894007536e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.400000000000000000e+01,5.848961003270061632e+00,9.686981202261749080e-02,2.699295106701234737e+00,1.477535335384601023e+00,5.812708738082108972e+00,4.346888099976850661e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.500000000000000000e+01,5.882698279350614179e+00,8.161093446857900502e-02,2.585076128955776653e+00,1.361255313699874625e+00,5.399970018535091398e+00,3.882564212943516946e+00,5.800000000000002487e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.600000000000000000e+01,5.862741876349457648e+00,8.897510272757182259e-02,2.588200335001475061e+00,1.398314863875752323e+00,4.801332701828821214e+00,3.982811467004155670e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.700000000000000000e+01,5.874916944146163722e+00,8.572154953635170715e-02,2.248984490390752100e+00,1.241380131541051535e+00,4.486410874383839342e+00,4.030723209385161709e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.800000000000000000e+01,5.856508154141963018e+00,9.512432193414145642e-02,2.655279747442096827e+00,1.265586331568553824e+00,5.605232220665082643e+00,3.854784177155129221e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000000e-01,2.900000000000000000e+01,5.868252795287042467e+00,9.563689798334577830e-02,2.548826909186825418e+00,1.330587183719456723e+00,4.855939780238058390e+00,3.867441116831083381e+00,6.200000000000002842e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.000000000000000000e+01,5.994485081835676077e+00,3.540091829567372228e-01,3.608963473216040718e+00,1.439073239782987290e+00,5.973630265474215051e+00,4.854872408839546516e+00,1.219999999999998863e+01,0.000000000000000000e+00
5.000000000000000000e-01,3.100000000000000000e+01,5.883776058411108068e+00,1.041014000228455416e-01,2.458982619213210263e+00,1.036528497118153647e+00,4.759373752986530981e+00,3.724007856033488384e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.200000000000000000e+01,5.869696252090004229e+00,1.053817855705185130e-01,2.195845916908691020e+00,1.082039698592051735e+00,4.278916955486756990e+00,3.791812896616400419e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.300000000000000000e+01,5.926900707307674487e+00,9.481246024062064959e-02,2.224087257239126370e+00,1.224139126027461222e+00,4.729999798108473819e+00,3.903407313893856312e+00,7.000000000000003553e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.400000000000000000e+01,5.893573184972500378e+00,1.037921965376066707e-01,2.236139233801507586e+00,9.184440667486505339e-01,4.667578051831204000e+00,4.136059098930213729e+00,6.600000000000003197e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.500000000000000000e+01,5.915362407762867925e+00,1.317913515393854540e-01,3.243069554800800169e+00,1.510745566085431424e+00,4.818478431005760676e+00,3.685120676822432273e+00,1.199999999999998934e+01,0.000000000000000000e+00
5.000000000000000000e-01,3.600000000000000000e+01,5.934255846757801933e+00,8.845919602407366356e-02,2.317370831231390316e+00,9.437305900135489756e-01,4.535217593087598864e+00,3.443106045700222495e+00,6.800000000000003375e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.700000000000000000e+01,5.909481443847250937e+00,8.657832084675469442e-02,2.494537040339293466e+00,1.157285162957671920e+00,5.496003266107542196e+00,3.857900879547030648e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.800000000000000000e+01,5.883092478198030051e+00,8.616164343062476805e-02,2.381221314224208463e+00,1.305489967651250138e+00,4.990075272185867661e+00,3.770824769156511103e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.600000000000003197e+00,-1.000000000000000000e+00
5.000000000000000000e-01,4.000000000000000000e+01,5.872491271279414171e+00,9.549892822406720605e-02,1.977485947644458175e+00,1.147564468189103071e+00,4.632446671468964716e+00,3.654328363751133679e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000000e-01,4.100000000000000000e+01,5.853670229591050322e+00,1.100920866329419545e-01,2.670032212735887978e+00,1.467599471367176944e+00,5.099494303710532250e+00,3.921360855915640098e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000000e-01,4.200000000000000000e+01,5.926588419159030785e+00,1.591222940062163305e-01,3.173405062689463652e+00,1.472444360283786002e+00,4.595568362419559350e+00,3.432688122770271022e+00,1.219999999999998863e+01,0.000000000000000000e+00
5.000000000000000000e-01,4.300000000000000000e+01,5.863352028181273212e+00,8.064457292076504524e-02,2.514140868321726785e+00,1.198958897503078047e+00,4.796271175590931968e+00,3.690293519932333233e+00,6.000000000000002665e+00,0.000000000000000000e+00
5.000000000000000000e-01,4.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.400000000000002132e+00,-1.000000000000000000e+00
5.000000000000000000e-01,4.500000000000000000e+01,5.910468626020422001e+00,9.166650807725298944e-02,2.105136800777115624e+00,1.239696091153176916e+00,4.725206400730393774e+00,3.214942804652274777e+00,7.000000000000003553e+00,0.000000000000000000e+00
5.000000000000000000e-01,4.600000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.199999999999999289e+00,-1.000000000000000000e+00
5.000000000000000000e-01,4.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.800000000000004263e+00,-1.000000000000000000e+00
5.000000000000000000e-01,4.800000000000000000e+01,5.879048253615036579e+00,9.331667155430711791e-02,2.340823056449777617e+00,1.330902209362668343e+00,4.493419895398782948e+00,3.794471874927212607e+00,6.400000000000003020e+00,0.000000000000000000e+00
5.000000000000000000e-01,4.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.800000000000000711e+00,-1.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e+01,5.858275740896180750e+00,1.000372941785602487e-01,2.846378055344976676e+00,1.324453876868741053e+00,5.070010952763525758e+00,3.864750964210576623e+00,6.200000000000002842e+00,0.000000000000000000e+00
