alpha,beta,solver_type,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std,N,dt_Solver,dt_Sim,a1_acc_limit,Human_PreDefined_Traj,Human_RandomWalk_Traj,d_init,Tf,pp_theta,pp_factor,Nmc,theta_des,x1_init_x,x1_init_y,x2_init_x,x2_init_y,x1_des_x,x1_des_y,max_payload_penetration,num_obstacles
0.05,0.5,Centralized,45,2.9768750702275586,0.05225135554963256,1.642431838634571,1.0202492319186853,3.756946778864826,3.236376630291273,7.599999999999989,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.03684289434312732,1.0
0.05,0.5,Centralized,46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.400000000000001,-1.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.10659064418887465,1.0
0.05,0.5,Centralized,47,2.989103123091077,0.04067266059856745,1.62792000342312,0.9486543289632732,3.383701181266178,2.8187834331528756,6.8999999999999915,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.00889159860444877,1.0
0.05,0.5,Centralized,48,2.9714356302621594,0.048775455924575044,1.547350356879846,0.9630486750347728,3.9196527170773425,3.3933337937985,7.39999999999999,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,49,2.9901970599039447,0.044679247605877416,1.9680066054669054,0.9800147109634165,3.4354757930461965,2.8647792653574995,6.499999999999993,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.009637765984230218,1.0
0.05,0.5,Centralized,50,2.9701247619608337,0.05234380073837839,1.6337724363153565,0.9929981116242126,4.110292262789549,3.298778300535445,8.199999999999987,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,51,2.979367237978649,0.05728814441131405,1.9149834313836678,1.0077228955292115,3.90149627808453,3.677706933089435,7.599999999999989,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.06649824661471748,1.0
0.05,0.5,Centralized,52,2.9694877247270868,0.03290691551151141,1.5831577529810477,0.9686291726119927,3.1332004806645624,2.8354992233608773,6.8999999999999915,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.00828738806557916,1.0
0.05,0.5,Centralized,53,2.997114485096333,0.07899545698124455,2.1213948668677225,1.2474387551488921,4.341292390093885,4.165234403933051,10.09999999999998,0.0,0.8920817105104576,0.15892792775027834,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,54,2.969913673478799,0.04287893775193429,1.6579975257012136,0.8367076529378457,3.4377736421098697,2.9323667138814655,7.699999999999989,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
